title,tipo,ano,doi_id,file_bruto_name
O experimento didático do lançamento horizontal de uma esfera: Um estudo por videoanálise,desenvolvimento em ensino de física,2015,10.1590/S1806-11173711748,0743.html
Concepções alternativas dos estudantes sobre conceitos térmicos: Um estudo de avaliação diagnóstica e formativa,desenvolvimento em ensino de física,2015,10.1590/S1806-11173711598,0744.html
Uma proposta inovadora de ensino de física experimental no início do Século XX,história da física e ciências afins,2015,10.1590/S1806-11173711642,0745.html
Breve histórico da dinâmica newtoniana do movimento curvilíneo,história da física e ciências afins,2015,10.1590/S1806-11173711659,0746.html
A teoria analítica do calor de Joseph Fourier: uma análise das bases conceituais e epistemológicas,história da física e ciências afins,2015,10.1590/S1806-11173711681,0747.html
"Costa Ribeiro: Ensino, pesquisa e desenvolvimento da física no Brasil",resenha,2015,10.1590/S1806-11173711734,0748.html
A técnica da escrita científica,carta ao editor,2015,10.1590/S1806-11173720001,0749.html
Um enfoque didático às equações de Maxwell,artigos gerais,2015,10.1590/S1806-11173721674,0750.html
Elementos de geometria Riemaniana: Análise da esfera S 2,artigos gerais,2015,10.1590/S1806-11173721687,0751.html
Sinos: Física e música fundidas em bronze,artigos gerais,2015,10.1590/S1806-11173721688,0752.html
Levitação acústica,artigos gerais,2015,10.1590/S1806-11173721747,0753.html
Espectro sonoro da flauta transversal,artigos gerais,2015,10.1590/S1806-11173711707,0754.html
A física no salto recorde de Felix Baumgartner,artigos gerais,2015,10.1590/S1806-11173721781,0755.html
Um estudo analítico da dinâmica da decolagem e do pouso de aeronaves com forças dependentes da velocidade,artigos gerais,2015,10.1590/S1806-11173721782,0756.html
Efeito de um termo dissipativo no sistema hamiltoniano de ondas de deriva,artigos gerais,2015,10.1590/S1806-11173721785,0757.html
Uma abordagem geométrica ao problema da braquistócrona,artigos gerais,2015,10.1590/S1806-11173721786,0758.html
Sincronização de disparos em redes neuronais com plasticidade sináptica,artigos gerais,2015,10.1590/S1806-11173721787,0759.html
Alguns aspectos da óptica quântica usando campos luminosos em modos viajantes,artigos gerais,2015,10.1590/S1806-11173721792,0760.html
Padrão de difração de um conjunto de n fendas não simétricas e de larguras arbitrárias,artigos gerais,2015,10.1590/S1806-11173721803,0761.html
Música para estudantes de engenharia: Síntese sonora de tema de jazz,artigos gerais,2015,10.1590/S1806-11173721804,0762.html
"Complexidade, auto-organização e informação em sistemas dinâmicos * * A Michel Debrun in memoriam",artigos gerais,2015,10.1590/S1806-11173721806,0763.html
Revivendo o estereoscópio de Wheatstone,desenvolvimento em ensino de física,2015,10.1590/S1806-11173721618,0764.html
Estudo de ondas estacionárias em uma corda com a utilização de um aplicativo gratuito para smartphones,desenvolvimento em ensino de física,2015,10.1590/S1806-11173721666,0765.html
Estudo das oscilações amortecidas de um pêndulo físico com o auxílio do “Tracker”,desenvolvimento em ensino de física,2015,10.1590/S1806-11173721728,0766.html
Experimento demonstrativo de levitação supercondutora: Ferramenta para problematização de conceitos físicos,desenvolvimento em ensino de física,2015,10.1590/S1806-11173721751,0767.html
A teoria da relatividade restrita e os livros didáticos do Ensino Médio: Discordâncas sobre o conceito de massa,desenvolvimento em ensino de física,2015,10.1590/S1806-11173721768,0768.html
Medição de temperatura: O saber comum ignorado nas aulas experimentais,desenvolvimento em ensino de física,2015,10.1590/S1806-11173721770,0769.html
Os fundamentos da física dos férmions de Dirac sem massa em (1+2)-D e o grafeno,artigo gerais,2015,10.1590/S1806-11173731713,0770.html
Método de Ritus para o cálculo do propagador de Feynman,artigo gerais,2015,10.1590/S1806-11173731811,0771.html
Formalismo óptico matricial e aplicações,artigo gerais,2015,10.1590/S1806-11173731829,0772.html
Introdução às técnicas do cálculo fracionário para estudar modelos da física matemática,artigo gerais,2015,10.1590/S1806-11173731842,0773.html
A função delta revisitada: De Heaviside a Dirac,artigo gerais,2015,10.1590/S1806-11173731851,0774.html
Solução da equação de Bessel via cálculo fracionário,artigo gerais,2015,10.1590/S1806-11173731843,0775.html
Partículas e antipartículas no cone de luz,artigo gerais,2015,10.1590/S1806-11173731845,0776.html
Medindo a velocidade do som utilizando figuras de Lissajous,artigo gerais,2015,10.1590/S1806-11173731909,0777.html
O uso de vídeos curtos para ensinar tópicos de semicondutores,desenvolvimento em ensino de física,2015,10.1590/S1806-11173731819,0778.html
Aumento na quantidade de alunos em disciplinas básicas: Como obter vantagens dessa realidade universitária,desenvolvimento em ensino de física,2015,10.1590/S1806-11173731864,0779.html
Fundamentos de astronomia e astrofísica na modalidade a distância:Uma disciplina para alunos de graduação em física,desenvolvimento em ensino de física,2015,10.1590/S1806-11173731816,0780.html
Aerodinâmica de bolas,desenvolvimento em ensino de física,2015,10.1590/S1806-11173731789,0781.html
Uma metodologia de aprendizagem ativa para o ensino de mecânica em educação de jovens e adultos,desenvolvimento em ensino de física,2015,10.1590/S1806-11173731955,0782.html
Uma atividade experimental sobre sombras inspirada em um cartum,desenvolvimento em ensino de física,2015,10.1590/S1806-11173731976,0783.html
Panorama geral da obra astronômica de Kepler,história da física e ciências afins,2015,10.1590/S1806-11173731794,0784.html
Jorge André Swieca: Uma figura ímpar na física brasileira,história da física e ciências afins,2015,10.1590/S1806-11173731932,0785.html
Realismo e Localidade em Mecânica Quântica,resenha,2015,10.1590/S1806-11173731849,0786.html
Os 100 anos do átomo de Bohr: Errata,errata,2015,10.1590/S1806-11173731917,0787.html
Uma concisa abordagem histórica e conceitual da luz e de algumas de suas aplicações: Apresentação de artigos convidados na edição comemorativa do Ano Internacional da Luz,ano internacional da luz,2015,10.1590/S1806-11173740000,0788.html
As pesquisas de Newton sobre a luz: Uma visão histórica,ano internacional da luz,2015,10.1590/S1806-11173731817,0789.html
Thomas Young e o resgate da teoria ondulatória da luz: Uma tradução comentada de sua Teoria Sobre Luz e Cores,ano internacional da luz,2015,10.1590/S1806-11173731818,0790.html
Uma nova luz sobre o conceito de fóton: Para além de imagens esquizofrênicas,ano internacional da luz,2015,10.1590/S1806-11173731945,0791.html
Os quanta de luz e a ótica quântica,ano internacional da luz,2015,10.1590/S1806-11173732073,0792.html
Luz para o progresso do conhecimento e suporte da vida,ano internacional da luz,2015,10.1590/S1806-11173732037,0793.html
O método de Galerkin para a quantização de sistemas Hamiltonianos,artigos gerais,2015,10.1590/S1806-11173741912,0794.html
Projeto de uma mesa giratória para simulação de escoamentos geofísicos,artigos gerais,2015,10.1590/S1806-11173731930,0795.html
Análise teórica e proposta para determinação experimental do coeficiente de atrito de rolamento em um plano inclinado,artigos gerais,2015,10.1590/S1806-11173741952,0796.html
Uma representação do fluxo sanguíneo pulsátil em artérias ou veias usando lattice Boltzmann,artigos gerais,2015,10.1590/S1806-11173741959,0797.html
Cálculo de velocidades em acidentes de trânsito: Um software para investigação em física forense,artigos gerais,2015,10.1590/S1806-11173741966,0798.html
Transistores de alta mobilidade eletrônica (HEMTs): Princípios de operação e características eletrônicas,artigos gerais,2015,10.1590/S1806-11173741967,0799.html
Vínculos dependentes de velocidades e condição de integrabilidade de Frobenius,artigos gerais,2015,10.1590/S1806-11173731989,0800.html
Análise do caminho de retorno de uma corrente elétrica em um plano terra,artigos gerais,2015,10.1590/S1806-11173742005,0801.html
Análise da luz circularmente polarizada produzida por um ser vivo,artigos gerais,2015,10.1590/S1806-11173742007,0802.html
Sensores digitais de temperatura com tecnologia one-wire : Um exemplo de aplicação didática na área de condução térmica,artigos gerais,2015,10.1590/S1806-11173742009,0803.html
Discutindo a natureza ondulatória da luz e o modelo da óptica geométrica através de uma atividade experimental de baixo custo,artigos gerais,2015,10.1590/S1806-11173742013,0804.html
Radiação quilométrica auroral,artigos gerais,2015,10.1590/S1806-11173742016,0805.html
História da ciência na sala de aula: Uma sequência didática sobre o conceito de inércia,desenvolvimento em ensino de física,2015,10.1590/S1806-11173741919,0806.html
Introduzindo problemas e curvas de perseguição no Ensino Médio e universitário,desenvolvimento em ensino de física,2015,10.1590/S1806-11173741987,0807.html
Escrevendo o “Livro da Natureza” na linguagem da matemática: A lei de Ampère,história da física e ciências afins,2015,10.1590/S1806-1117374230,0808.html
Energia e Matéria: Da Fundamentação Conceitual às Aplicações Tecnológicas,resenha,2015,10.1590/S1806-11173742047,0809.html
Análise newtoniana de um sistema mecânico com uma força dependente da velocidade e a existência de condições para a conservação de energia,artigos gerais,2014,10.1590/S1806-11172014000100001,0810.html
Uma abordagem diferente na estatística do experimento Millikan,artigos gerais,2014,10.1590/S1806-11172014000100002,0811.html
"Vazão facilitada de grãos de arroz de um silo cilíndrico usando ""obstruções"" esféricas ou cônicas",artigos gerais,2014,10.1590/S1806-11172014000100003,0812.html
O paradoxo cinemático de Galileu,artigos gerais,2014,10.1590/S1806-11172014000100004,0813.html
"Tensão, calibre e frequência das cordas de instrumentos",artigos gerais,2014,10.1590/S1806-11172014000100006,0814.html
Uma breve discussão sobre os possíveis estados ligados para uma classe de potenciais singulares,artigos gerais,2014,10.1590/S1806-11172014000100007,0815.html
Refrigerador termoelétrico de peltier usado para estabilisar um feixe laser em experimentos didáticos,artigos gerais,2014,10.1590/S1806-11172014000100008,0816.html
O modelo ondulatório da luz como ferramenta para explicar as causas da cor,artigos gerais,2014,10.1590/S1806-11172014000100009,0817.html
Modelo clássico para resfriamento atômico: Uma forma pedagógica de entender o problema,artigos gerais,2014,10.1590/S1806-11172014000100011,0818.html
Software MUFCosm como ferramenta de estudo dos modelos da cosmologia padrão,artigos gerais,2014,10.1590/S1806-11172014000100012,0819.html
Construção de um dilatômetro e determinação do coeficiente de dilatação térmica linear,artigos gerais,2014,10.1590/S1806-11172014000100013,0820.html
Montagem e teste de detector Geiger Muller usando tubo SBM19,artigos gerais,2014,10.1590/S1806-11172014000100015,0821.html
Uma proposta de inserção da teoria da relatividade restrita no Ensino Médio via estudo do GPS,pesquisa em ensino de física,2014,10.1590/S1806-11172014000100016,0822.html
As questões de física e o desempenho dos estudantes no ENEM,pesquisa em ensino de física,2014,10.1590/S1806-11172014000100017,0823.html
Integração curricular por áreas com extinção das disciplinas no Ensino Médio: Uma preocupante realidade não respaldada pela pesquisa em ensino de física,pesquisa em ensino de física,2014,10.1590/S1806-11172014000100018,0824.html
Investigando o impulso em crash tests utilizando vídeo-análise,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000100019,0825.html
O átomo de Bohr no Ensino Médio,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000100020,0826.html
O que se pode aprender com o evento Masterclasses - CERN na perspectiva do ensino de física de partículas,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000100021,0827.html
Ondas sonoras estacionárias em um tubo: análise de problemas e sugestões,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000100022,0828.html
Ensinando física através do radioamadorismo,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000100024,0829.html
Ouvido mecânico: um dispositivo experimental para o estudo da propagação e transmissão de uma onda sonora,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000100025,0830.html
A descoberta do efeito Compton: De uma abordagem semiclássica a uma abordagem quântica,história da física e ciências afins,2014,10.1590/S1806-11172014000100026,0831.html
Princípios físicos da elastografia por ressonância magnética,artigos gerais,2014,10.1590/S1806-11172014000200001,0832.html
Uma abordagem teórica e experimental do oscilador harmônico em duas dimensões utilizando as curvas de Lissajous,artigos gerais,2014,10.1590/S1806-11172014000200002,0833.html
Modelo para o ensino da oftalmoscopia direta,artigos gerais,2014,10.1590/S1806-11172014000200003,0834.html
As frequências naturais de uma corda de instrumento musical a partir de seus parâmetros geométricos e físicos,artigos gerais,2014,10.1590/S1806-11172014000200004,0835.html
Soluções clássicas de sistemas acoplados dependentes do tempo,artigos gerais,2014,10.1590/S1806-11172014000200005,0836.html
As forças de atrito e os freios ABS,artigos gerais,2014,10.1590/S1806-11172014000200006,0837.html
Estados ligados em um potencial delta duplo via transformadas seno e cosseno de Fourier,artigos gerais,2014,10.1590/S1806-11172014000200007,0838.html
O método numérico de Numerov aplicado à equação de Schrödinger,artigos gerais,2014,10.1590/S1806-11172014000200010,0839.html
Correntes de Foucault: Aspectos básicos,artigos gerais,2014,10.1590/S1806-11172014000200011,0840.html
Uma introdução ao controle do caos em sistemas hamiltonianos quase integráveis,artigos gerais,2014,10.1590/S1806-11172014000200012,0841.html
O teorema dos eixos perpendiculares para um corpo rígido qualquer,artigos gerais,2014,10.1590/S1806-11172014000200014,0842.html
Raios cósmicos e a heliosfera,artigos gerais,2014,10.1590/S1806-11172014000200016,0843.html
Relação entre o desempenho em física e o desempenho em outras disciplinas da etapa inicial de um curso de engenharia,pesquisa em ensino de física,2014,10.1590/S1806-11172014000200017,0844.html
Estudo comparativo de rolamento e a determinação do início de deslizamento de uma esfera num plano inclinado,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000200019,0845.html
Máquina de Atwood com massa variável em movimento oscilatório atípico,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000200020,0846.html
Currículo interdisciplinar para licenciatura em ciências da natureza,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000200021,0847.html
Oscilador harmônico: Uma análise via séries de Fourier,notas e discussões,2014,10.1590/S1806-11172014000200022,0848.html
O demônio de Maxwell e os motores moleculares,artigos gerais,2014,10.1590/S1806-11172014000300002,0849.html
Sobre o espalhamento Compton inverso,artigos gerais,2014,10.1590/S1806-11172014000300003,0850.html
Estudo do movimento de um duplo cone sobre uma pista em V,artigos gerais,2014,10.1590/S1806-11172014000300004,0851.html
Poderia Arquimedes ter calculado π com areia e um bastão?,artigos gerais,2014,10.1590/S1806-11172014000300005,0852.html
As observações galileanas dos planetas mediceanos de Júpiter e a equivalência do MHS e do MCU,artigos gerais,2014,10.1590/S1806-11172014000300006,0853.html
Aprendendo física com as estrelas binárias,artigos gerais,2014,10.1590/S1806-11172014000300007,0854.html
Um breve tratado sobre a aproximação paraxial,artigos gerais,2014,10.1590/S1806-11172014000300008,0855.html
James Prescott Joule e o equivalente mecânico do calor: reproduzindo as dificuldades do laboratório,artigos gerais,2014,10.1590/S1806-11172014000300009,0856.html
Princípios do cálculo de blindagem em radioterapia,artigos gerais,2014,10.1590/S1806-11172014000300011,0857.html
O ENADE para a licenciatura em física: uma proposta de Matriz de Referência,pesquisa em ensino de física,2014,10.1590/S1806-11172014000300012,0858.html
Observando as marés atmosféricas: uma aplicação da placa Arduino com sensores de pressão barométrica e temperatura,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000300013,0859.html
"O porta-aviões, o torpedo e o círculo de Apolônio",desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000300014,0860.html
Vídeo-análise de um experimento de baixo custo sobre atrito cinético e atrito de rolamento,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000300015,0861.html
"Astronomia, astrofísica e cosmologia para o Ensino Médio",desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000300016,0862.html
Demonstração da lei do inverso do quadrado com o auxílo de um tablet/smartphone,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000300017,0863.html
Website: material de apoio para professores de biofísica aplicada a enfermagem,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000300018,0864.html
Os fundamentos mecânicos do eletromagnetismo,história da física e ciências afins,2014,10.1590/S1806-11172014000300019,0865.html
O exemplo mais simples do uso do método das imagens,notas e discussões,2014,10.1590/S1806-11172014000300020,0866.html
Editorial convidado: aprendizagem ativa,carta do editor,2014,10.1590/S1806-11172014000400001,0867.html
"UGE, Universo da Gominha Esticada",artigos gerais,2014,10.1590/S1806-11172014000400002,0868.html
"Gulliver, os liliputianos e a física",artigos gerais,2014,10.1590/S1806-11172014000400005,0869.html
Epistemologia da matéria: algumas reflexões sobre sua representação e estatuto ontológico,artigos gerais,2014,10.1590/S1806-11172014000400006,0870.html
Uma abordagem sobre a energia eólica como alternativa de ensino de tópicos de física clássica,artigos gerais,2014,10.1590/S1806-11172014000400007,0871.html
Transições ele fase em um modelo de crescimento interagente semiflexível,artigos gerais,2014,10.1590/S1806-11172014000400008,0872.html
Osciladores clássicos com massa dependente da posição,artigos gerais,2014,10.1590/S1806-11172014000400009,0873.html
As múltiplas faces da dança dos pêndulos,artigos gerais,2014,10.1590/S1806-11172014000400010,0874.html
Elementos de mecânica quântica da partícula na interpretação da onda piloto,artigos gerais,2014,10.1590/S1806-11172014000400011,0875.html
Anisotropias da radiação cósmica de fundo como um observável cosmológico,artigos gerais,2014,10.1590/S1806-11172014000400013,0876.html
Transição de fase no sistema de Hénon-Heiles,artigos gerais,2014,10.1590/S1806-11172014000400014,0877.html
Uma abordagem variacional ao estudo de condensados de Boso-Einstein aprisionados por redes ópticas,artigos gerais,2014,10.1590/S1806-11172014000400015,0878.html
"Construção geométrica e demonstração experimental da formação da ""imagem ciclópica"" em uma associação de dois espelhos planos",pesquisa em ensino de física,2014,10.1590/S1806-11172014000400016,0879.html
Ciclos de aprendizagem no ensino de física para deficientes visuais,pesquisa em ensino de física,2014,10.1590/S1806-11172014000400017,0880.html
Uma montagem experimental para a medida de fluorescência,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000400018,0881.html
Aquecimento global: uma abordagem para o ensino de física,desenvolvimento em ensino de física,2014,10.1590/S1806-11172014000400019,0882.html
A natureza da região celeste em Aristóteles,história da física e ciências afins,2014,10.1590/S1806-11172014000400020,0883.html
Isaac Newton e a dupla refração da luz,história da física e ciências afins,2014,10.1590/S1806-11172014000400021,0884.html
"William Herschel, os raios invisíveis e as primeiras ideias sobre radiação infravermelha",história da física e ciências afins,2014,10.1590/S1806-11172014000400022,0885.html
O LHC (Large Hadron Collider) e a nossa física de cada dia,artigos gerais,2013,10.1590/S1806-11172013000100001,0886.html
A física no contexto da biologia molecular,artigos gerais,2013,10.1590/S1806-11172013000100002,0887.html
Experimentos com supercapacitores e lâmpadas,artigos gerais,2013,10.1590/S1806-11172013000100005,0888.html
Introdução à programação quântica,artigos gerais,2013,10.1590/S1806-11172013000100006,0889.html
"Ensinando sobre ondas transversais, ondas estacionárias e ondas polarizadas utilizando um simples motor a pilha",artigos gerais,2013,10.1590/S1806-11172013000100007,0890.html
Investigação teórica e experimental do efeito termiônico,artigos gerais,2013,10.1590/S1806-11172013000100008,0891.html
Uma barreira vertical pode aumentar a vazão de grãos de arroz de um cilindro com furo no fundo?,artigos gerais,2013,10.1590/S1806-11172013000100011,0892.html
Estruturas causais,artigos gerais,2013,10.1590/S1806-11172013000100012,0893.html
100 anos de supercondutividade e a teoria de Ginzburg-Landau,artigos gerais,2013,10.1590/S1806-11172013000100013,0894.html
Ondas internas e níveis de transição,artigos gerais,2013,10.1590/S1806-11172013000100015,0895.html
História e a filosofia da ciência: caminhos para a inserção de temas física moderna no estudo de energia na primeira série do Ensino Médio,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000100018,0896.html
Um experimento para ensino de conceitos de transferência de calor em laboratório de física,artigos gerais,2013,10.1590/S1806-11172013000100019,0897.html
Analogias produzidas por alunos do ensino médio em aulas de física,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000100021,0898.html
Utilização do conceito de aumento angular para interpretar imagens observadas em espelhos esféricos côncavos,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000100022,0899.html
Ensinando os fundamentos de redes de sensores sem fio usando um sistema simples,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000100023,0900.html
A densidade e a evolução do densímetro,história da física e ciências afins,2013,10.1590/S1806-11172013000100024,0901.html
A dinâmica na geometria (O cálculo da força centrífuga feito por Huygens),história da física e ciências afins,2013,10.1590/S1806-11172013000100025,0902.html
Revendo o debate sobre a idade da Terra,história da física e ciências afins,2013,10.1590/S1806-11172013000100026,0903.html
Argemiro e a lâmpada das Alagoas: uma experiência na Belle Époque,história da física e ciências afins,2013,10.1590/S1806-11172013000100027,0904.html
Princípios da óptica geométrica e suas exceções: Heron e a reflexão em espelhos,história da física e ciências afins,2013,10.1590/S1806-11172013000100028,0905.html
Como Augusto Severo eliminou a tangagem,história da física e ciências afins,2013,10.1590/S1806-11172013000100029,0906.html
O sincrocíclotron do CNPq: da concepção ao abandono,história da física e ciências afins,2013,10.1590/S1806-11172013000100030,0907.html
A asa da borboleta e a nanotecnologia: cor estrutural,artigos gerais,2013,10.1590/S1806-11172013000200001,0908.html
Quão porosa deve ser uma rocha para que seja permeável?,artigos gerais,2013,10.1590/S1806-11172013000200003,0909.html
Exemplos de configurações centrais planares encaixantes,artigos gerais,2013,10.1590/S1806-11172013000200005,0910.html
O bóson de Higgs,artigos gerais,2013,10.1590/S1806-11172013000200006,0911.html
O problema dos dois capacitores revisitado,artigos gerais,2013,10.1590/S1806-11172013000200007,0912.html
Nova metodologia para aferição da temperatura final de hastes metálicas em um experimento de dilatação térmica linear,artigos gerais,2013,10.1590/S1806-11172013000200009,0913.html
O movimento aparente da Lua,artigos gerais,2013,10.1590/S1806-11172013000200010,0914.html
Estruturas de ondas lentas: análise e medidas em laboratório,artigos gerais,2013,10.1590/S1806-11172013000200011,0915.html
Composição de cores através da calibração radiométrica e fotométrica de LEDs: teoria e experimento,artigos gerais,2013,10.1590/S1806-11172013000200014,0916.html
"Modelo de Marcus, elementos de matriz de tunelamento, efeitos de solvente e controle nuclear em reações de transferência de elétrons",artigos gerais,2013,10.1590/S1806-11172013000200015,0917.html
Utilizando analogias para a visualização de equipotenciais com uma planilha de dados,pesquisa em ensino de física,2013,10.1590/S1806-11172013000200016,0918.html
Relógio de sol com interação humana: uma poderosa ferramenta educacional,pesquisa em ensino de física,2013,10.1590/S1806-11172013000200018,0919.html
A cosmologia moderna à luz dos elementos da epistemologia de Lakatos: recepção de um texto para graduandos em física,pesquisa em ensino de física,2013,10.1590/S1806-11172013000200020,0920.html
Explorando o CERN na física do ensino médio,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000200021,0921.html
Ensinando a natureza estatística da segunda lei da termodinâmica no ensino médio,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000200022,0922.html
Desenvolvimento de um periodímetro microcontrolado para aplicações em física experimental,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000200023,0923.html
Modelo dinâmico do Sistema Solar em actionscript com controle de escalas para ensino de astronomia,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000200025,0924.html
Ilustração de incertezas em medidas utilizando experimentos de queda livre,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000200026,0925.html
Violão e guitarra como ferramentas para o ensino de física,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000200027,0926.html
Herch Moysés Nussenzveig e a ótica quântica: consolidando disciplinas através de escolas de verão e livros-texto,história da física e ciências afins,2013,10.1590/S1806-11172013000200028,0927.html
Luiz Freire: semeador de vocações científicas,história da física e ciências afins,2013,10.1590/S1806-11172013000200029,0928.html
A descoberta dos raios cósmicos ou o problema da ionização do ar atmosférico,história da física e ciências afins,2013,10.1590/S1806-11172013000200030,0929.html
Uma nota sobre o movimento parabólico: uma elipse e um círculo inesperados,notas e discussões,2013,10.1590/S1806-11172013000200031,0930.html
Física no esporte - parte 1: saltos em esportes coletivos. Uma motivação para o estudo da mecânica através da análise dos movimentos do corpo humano a partir do conceito de centro de massa,artigos gerais,2013,10.1590/S1806-11172013000300001,0931.html
Os fundamentos físico-matemáticos da cosmologia relativista,artigos gerais,2013,10.1590/S1806-11172013000300002,0932.html
O oscilador harmônico singular revisitado,artigos gerais,2013,10.1590/S1806-11172013000300003,0933.html
Sobre a possibilidade da quantização dos fluxos de campo na radiação eletromagnética,artigos gerais,2013,10.1590/S1806-11172013000300005,0934.html
Expressões analíticas para a probabilidade de tunelamento em fenômeno de emissão por campo,artigos gerais,2013,10.1590/S1806-11172013000300006,0935.html
"O efeito da ""crise do arrasto"" no mergulho de altura",artigos gerais,2013,10.1590/S1806-11172013000300008,0936.html
Decréscimos magnéticos no meio interplanetário,artigos gerais,2013,10.1590/S1806-11172013000300009,0937.html
Modelo esférico quântico elementar,artigos gerais,2013,10.1590/S1806-11172013000300011,0938.html
Montagem de um conjunto experimental destinado à verificação do princípio da incerteza de Heisenberg,artigos gerais,2013,10.1590/S1806-11172013000300012,0939.html
A dinâmica de um elipsoide em rotação,artigos gerais,2013,10.1590/S1806-11172013000300013,0940.html
Decaimentos nucleares em uma câmara de nuvens,artigos gerais,2013,10.1590/S1806-11172013000300014,0941.html
Andar ou correr na chuva: um problema não-trivial,artigos gerais,2013,10.1590/S1806-11172013000300016,0942.html
Uma abordagem didática da natureza dos processos de aquecimento da atmosfera estelar,artigos gerais,2013,10.1590/S1806-11172013000300017,0943.html
Física dos anos iniciais: estudo sobre a queda livre dos corpos através da metodologia da mediação dialética,pesquisa em ensino de física,2013,10.1590/S1806-11172013000300018,0944.html
Nova abordagem para verificar como os alunos articulam diferentes materiais instrucionais utilizando mapas conceituais,pesquisa em ensino de física,2013,10.1590/S1806-11172013000300019,0945.html
Construção de conceitos de eletricidade nos anos iniciais do Ensino Fundamental com uso de experimentação virtual,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000300020,0946.html
Ondas estacionárias em cordas e determinação da densidade linear de um fio,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000300021,0947.html
Macrofotografia com um tablet: aplicações ao ensino de ciências,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000300022,0948.html
Vídeos didáticos bilíngues no ensino de leis de Newton,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000300023,0949.html
Instrumento livre para medidas de movimento,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000300024,0950.html
Um experimento hemodinâmico em sala de aula para ensino de biofísica da circulação,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000300025,0951.html
Max Planck e os enunciados da segunda lei da termodinâmica,história da física e ciências afins,2013,10.1590/S1806-11172013000300026,0952.html
Consequências das descontextualizações em um livro didático: uma análise do tema radioatividade,história da física e ciências afins,2013,10.1590/S1806-11172013000300027,0953.html
As contribuições de John Clauser para o primeiro teste experimental do teorema de Bell: uma análise das técnicas e da cultura material,história da física e ciências afins,2013,10.1590/S1806-11172013000300028,0954.html
Função de Wigner-80 anos e as origens da geometria não-comutativa,história da física e ciências afins,2013,10.1590/S1806-11172013000300029,0955.html
Medidas dos índices de refração de materiais fotossensíveis utilizando o método de Abelès,notas e discussões,2013,10.1590/S1806-11172013000300032,0956.html
Rolamento e atrito de rolamento ou por que um corpo que rola pára,notas e discussões,2013,10.1590/S1806-11172013000300033,0957.html
Os 100 anos do átomo de Bohr,artigos gerais,2013,10.1590/S1806-11172013000400001,0958.html
Princípio de ação quântica de Schwinger,artigos gerais,2013,10.1590/S1806-11172013000400002,0959.html
Sobre a importância do modelo de Veneziano para a teoria de cordas,artigos gerais,2013,10.1590/S1806-11172013000400003,0960.html
Transformações de Galileu e de Lorentz: um estudo via teoria de grupos,artigos gerais,2013,10.1590/S1806-11172013000400004,0961.html
Cálculo K: uma abordagem alternativa para a relatividade especial,artigos gerais,2013,10.1590/S1806-11172013000400007,0962.html
Máxima absorção ressonante em espectroscopia Mössbauer,artigos gerais,2013,10.1590/S1806-11172013000400008,0963.html
Demonstração algébrica das condições de ocorrência do desvio mínimo em um prisma de base triangular,artigos gerais,2013,10.1590/S1806-11172013000400009,0964.html
Osciladores harmônicos amortecidos dependentes do tempo,artigos gerais,2013,10.1590/S1806-11172013000400011,0965.html
Uma proposta para o ensino da astronomia e astrofísica estelares no Ensino Médio,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000400012,0966.html
O laboratório virtual: uma atividade baseada em experimentos para o ensino de mecânica,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000400014,0967.html
Uso do método cooperativo de aprendizagem Jigsaw adaptado ao ensino de nanociência e nanotecnologia,desenvolvimento em ensino de física,2013,10.1590/S1806-11172013000400015,0968.html
